system:index,FCODE,KDBBPS,KDCBPS,KDCPUM,KDEBPS,KDEPUM,KDPBPS,KDPKAB,KDPPUM,LUASWH,METADATA,NAMOBJ,REMARK,SHAPE_Area,SHAPE_Leng,SRS_ID,TIPADM,WADMKC,WADMKD,WADMKK,WADMPR,WIADKC,WIADKD,WIADKK,WIADPR,ch4_mean_ppb,mean,source,unit,year,.geo
0_00000000000000000000,BA03050040,,,,,,,62.04,62,6267.08417396,TASWIL5000020230907KABKOTA,Barito Selatan,,0.509390366024,4.5111789411,4326,4,,,Barito Selatan,Kalimantan Tengah,,0,,,1841.1570170000339,1841.1570170000339,Sentinel-5P TROPOMI CH4,ppb,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000002,BA03050040,,,,,,,62.05,62,9984.80790412,TASWIL5000020230907KABKOTA,Barito Utara,,0.811289639574,6.6249787724,4326,4,,,Barito Utara,Kalimantan Tengah,,0,,,1831.3672474497282,1831.3672474497282,Sentinel-5P TROPOMI CH4,ppb,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000004,BA03050040,,,,,,,62.03,62,17033.6462424,TASWIL5000020230907KABKOTA,Kapuas,,1.38458396793,9.0887982876,4326,4,,,Kapuas,Kalimantan Tengah,,0,,,1834.318665169594,1834.318665169594,Sentinel-5P TROPOMI CH4,ppb,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000006,BA03050040,,,,,,,62.71,62,2848.69898049,TASWIL5000020230907KABKOTA,Kota Palangkaraya,,0.231571114702,2.50733496105,4326,5,,,Kota Palangkaraya,Kalimantan Tengah,,0,,,1810.411617302711,1810.411617302711,Sentinel-5P TROPOMI CH4,ppb,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000007,BA03050040,,,,,,,62.01,62,9480.34392712,TASWIL5000020230907KABKOTA,Kotawaringin Barat,,0.770965727133,6.66100308311,4326,4,,,Kotawaringin Barat,Kalimantan Tengah,,0,,,1805.5620798015568,1805.5620798015568,Sentinel-5P TROPOMI CH4,ppb,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000008,BA03050040,,,,,,,62.02,62,15543.8243907,TASWIL5000020230907KABKOTA,Kotawaringin Timur,,1.26365273527,6.85865059791,4326,4,,,Kotawaringin Timur,Kalimantan Tengah,,0,,,1812.2133170393095,1812.2133170393095,Sentinel-5P TROPOMI CH4,ppb,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000001,BA03050040,,,,,,,62.13,62,3212.51524497,TASWIL5000020230907KABKOTA,Barito Timur,,0.2611402635,2.75986047428,4326,4,,,Barito Timur,Kalimantan Tengah,,0,Barito Selatan,,1807.4228328347756,1807.4228328347756,Sentinel-5P TROPOMI CH4,ppb,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000a,BA03050040,,,,,,,62.12,62,23575.3282293,TASWIL5000020230907KABKOTA,Murung Raya,,1.91532513552,8.65174413279,4326,4,,,Murung Raya,Kalimantan Tengah,,0,Barito Utara,,1818.629323232137,1818.629323232137,Sentinel-5P TROPOMI CH4,ppb,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000b,BA03050040,,,,,,,62.11,62,9650.86351395,TASWIL5000020230907KABKOTA,Pulang Pisau,,0.784912560031,5.845477211,4326,4,,,Pulang Pisau,Kalimantan Tengah,,0,Kapuas,,1820.063133263523,1820.063133263523,Sentinel-5P TROPOMI CH4,ppb,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000009,BA03050040,,,,,,,62.09,62,7632.39429796,TASWIL5000020230907KABKOTA,Lamandau,,0.620356186643,4.63857737883,4326,4,,,Lamandau,Kalimantan Tengah,,0,Kotawaringin Barat,,1821.6332810207612,1821.6332810207612,Sentinel-5P TROPOMI CH4,ppb,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
